RPM,WOB,ROP,Depth,Claystone,Sandstone,Limestone,TRQ
160.0,4.440669302,30.166056,2837.404536,0.0,1.0,0.0,9.883912843
159.0,0.6123497,15.404592,2715.216312,1.0,0.0,0.0,4.392850153
159.0,2.648979441,25.048464,2687.098512,1.0,0.0,0.0,5.979157152
159.0,2.422183256,18.233136,2705.794944,1.0,0.0,0.0,5.979157152
160.0,3.302152454,30.214824,2830.744656,0.0,1.0,0.0,7.199393306
160.0,2.394967714,31.174944,2829.485832,0.0,1.0,0.0,3.66070846
159.0,0.45359237,20.092416,2677.69848,1.0,0.0,0.0,3.294637614
158.0,8.969789117,7.0884288,2912.969971,0.0,1.0,0.0,10.12796007
160.0,4.203894085,25.1164344,2880.616946,0.0,1.0,0.0,9.517841997
127.0,11.90634612,2.84226,2901.78744,0.0,1.0,0.0,6.467251614
150.0,2.429440734,45.2807832,2398.107574,1.0,0.0,0.0,4.392850153
160.0,5.583722075,15.51432,2749.411824,1.0,0.0,0.0,5.613086306
159.0,1.292738255,16.142208,2710.141392,1.0,0.0,0.0,5.002968229
149.0,4.019735583,30.054804,2386.628806,1.0,0.0,0.0,7.321416921
160.0,4.667465487,30.15996,2834.865552,0.0,1.0,0.0,9.151771151
149.0,3.786135512,24.6488712,2596.060059,1.0,0.0,0.0,7.199393306
159.0,0.680388555,20.092416,2677.396728,1.0,0.0,0.0,3.66070846
150.0,2.951979144,50.3014488,2110.356562,1.0,0.0,0.0,4.148802922
149.0,3.561607289,24.440388,2540.48999,1.0,0.0,0.0,5.735109921
150.0,2.046155181,35.202876,1991.069946,1.0,0.0,0.0,3.41666123
160.0,3.08896404,34.116264,2760.140784,1.0,0.0,0.0,5.124991845
150.0,2.491129296,40.2372576,2143.348418,1.0,0.0,0.0,3.538684845
160.0,6.037314445,23.158704,2752.499448,1.0,0.0,0.0,6.467251614
159.0,2.494758035,17.333976,2642.926896,1.0,0.0,0.0,5.369039075
160.0,4.445205226,34.113216,2761.250256,1.0,0.0,0.0,5.857133537
159.0,4.218409041,14.95044,2749.05216,1.0,0.0,0.0,4.392850153
160.0,5.125593781,39.721536,2781.781584,1.0,0.0,0.0,7.321416921
159.0,7.901579085,10.610088,2722.48884,1.0,0.0,0.0,6.467251614
159.0,2.199922995,18.589752,2716.685448,1.0,0.0,0.0,7.199393306
160.0,2.399503637,30.214824,2830.69284,0.0,1.0,0.0,5.613086306
159.0,1.133980925,20.104608,2674.333488,1.0,0.0,0.0,4.514873768
149.0,1.593923588,30.172152,1943.619995,1.0,0.0,0.0,2.928566768
160.0,6.939963261,35.481768,2777.50524,1.0,0.0,0.0,8.785700305
159.0,2.494758035,19.775424,2658.691152,1.0,0.0,0.0,6.223204383
74.0,2.955154291,35.2220784,1995.588694,1.0,0.0,0.0,4.026779307
160.0,3.538020486,26.907744,2799.0546,0.0,1.0,0.0,7.565464152
159.0,2.948350405,19.815048,2644.298496,1.0,0.0,0.0,6.101180767
159.0,1.746330625,13.066776,2709.988992,1.0,0.0,0.0,6.467251614
100.0,4.667465487,25.200864,2773.088688,1.0,0.0,0.0,6.101180767
159.0,1.133980925,15.230856,2681.319504,1.0,0.0,0.0,2.074401461
160.0,4.440669302,20.119848,2764.090992,1.0,0.0,0.0,5.613086306
159.0,4.222944965,12.856464,2727.813696,1.0,0.0,0.0,5.613086306
159.0,3.17514659,19.808952,2651.168688,1.0,0.0,0.0,6.467251614
159.0,0.15875733,15.404592,2715.167544,1.0,0.0,0.0,4.026779307
160.0,6.259574706,16.776192,2749.606896,1.0,0.0,0.0,4.636897383
149.0,7.278343169,40.0306032,2123.012162,1.0,0.0,0.0,5.24701546
154.0,11.23457582,0.9589008,2903.069429,0.0,1.0,0.0,5.613086306
150.0,3.104839773,23.2519728,2618.296008,1.0,0.0,0.0,7.809511382
159.0,0.607813776,19.302984,2697.00756,1.0,0.0,0.0,4.148802922
159.0,3.17514659,19.76628,2658.377208,1.0,0.0,0.0,6.589275229
159.0,2.494758035,20.86356,2667.027432,1.0,0.0,0.0,6.101180767
150.0,2.046608773,31.022544,2042.369702,1.0,0.0,0.0,3.172613999
160.0,4.894261672,33.936432,2818.98852,1.0,0.0,0.0,7.321416921
150.0,1.534049395,44.9272152,2248.795198,1.0,0.0,0.0,4.148802922
129.0,11.45411453,2.84226,2901.813958,0.0,1.0,0.0,6.223204383
150.0,0.112490908,29.9139864,2492.715665,1.0,0.0,0.0,3.294637614
160.0,4.213873117,34.786824,2816.970744,1.0,0.0,0.0,5.735109921
75.0,3.011399744,13.132308,2523.277961,1.0,0.0,0.0,5.857133537
160.0,6.255038782,34.3662,2818.052784,1.0,0.0,0.0,9.883912843
159.0,3.311224301,14.956536,2748.857088,1.0,0.0,0.0,4.270826537
149.0,1.367580996,30.164532,1944.685874,1.0,0.0,0.0,2.806543153
160.0,4.894261672,31.659576,2767.916232,1.0,0.0,0.0,5.857133537
159.0,6.014634826,18.3642,2724.844944,1.0,0.0,0.0,7.931534998
149.0,0.61053533,29.9033184,2446.452206,1.0,0.0,0.0,3.41666123
160.0,2.630835746,34.097976,2759.515944,1.0,0.0,0.0,3.904755691
160.0,4.213873117,24.889968,2805.098784,0.0,1.0,0.0,5.124991845
149.0,3.694056261,40.0626072,2167.737905,1.0,0.0,0.0,5.124991845
160.0,3.764816671,18.77568,2750.679792,1.0,0.0,0.0,4.636897383
160.0,4.213873117,30.163008,2841.275496,0.0,1.0,0.0,9.639865613
100.0,6.481834967,8.827008,2771.403144,1.0,0.0,0.0,6.345227998
100.0,5.343318119,29.190696,2775.603288,1.0,0.0,0.0,7.443440536
160.0,6.032778521,33.39084,2770.150416,1.0,0.0,0.0,6.467251614
160.0,4.431597455,34.7740224,2860.719971,0.0,1.0,0.0,8.053558613
138.0,9.415216824,2.0698968,2902.067551,0.0,1.0,0.0,5.124991845
160.0,4.667465487,34.332672,2819.56764,1.0,0.0,0.0,6.101180767
150.0,2.046608773,17.454372,2036.690669,1.0,0.0,0.0,2.806543153
150.0,2.883486696,40.9575,2392.161535,1.0,0.0,0.0,4.636897383
149.0,2.199469402,32.8766424,2433.886217,1.0,0.0,0.0,5.002968229
157.0,3.991612856,19.824192,2743.404216,1.0,0.0,0.0,5.369039075
100.0,5.574650227,26.977848,2773.808016,1.0,0.0,0.0,8.297605844
150.0,4.690145106,7.6544424,2587.933051,1.0,0.0,0.0,8.175582228
150.0,1.30135651,26.781252,2279.955816,1.0,0.0,0.0,3.538684845
150.0,2.274765736,40.2601176,2026.898359,1.0,0.0,0.0,3.41666123
160.0,3.079892192,35.52444,2825.834328,0.0,1.0,0.0,8.297605844
150.0,1.365766626,25.0448064,1964.859985,1.0,0.0,0.0,2.806543153
159.0,2.857631931,19.824192,2741.834496,1.0,0.0,0.0,4.392850153
149.0,3.014574891,40.0421856,2170.651488,1.0,0.0,0.0,4.392850153
160.0,3.079892192,33.290256,2813.328384,1.0,0.0,0.0,5.124991845
159.0,1.06594207,7.3152,2682.115032,1.0,0.0,0.0,4.270826537
159.0,1.51953444,29.882592,2689.72284,1.0,0.0,0.0,4.880944614
159.0,3.315760225,17.654016,2741.224896,1.0,0.0,0.0,5.124991845
160.0,4.672001411,40.849296,2782.845336,1.0,0.0,0.0,6.467251614
150.0,2.213077173,45.2692008,2263.691383,1.0,0.0,0.0,4.880944614
160.0,8.507124899,2.52222,2919.706022,0.0,1.0,0.0,6.589275229
160.0,11.00505808,1.9028664,2923.524557,0.0,1.0,0.0,7.931534998
159.0,7.17129537,18.665952,2739.853296,1.0,0.0,0.0,5.24701546
160.0,4.672001411,40.550592,2782.70208,1.0,0.0,0.0,6.467251614
149.0,2.423997625,34.08426,2433.41713,1.0,0.0,0.0,5.124991845
160.0,6.037314445,24.371808,2752.660992,1.0,0.0,0.0,6.467251614
149.0,2.273858551,40.2509736,2022.0,1.0,0.0,0.0,3.41666123
160.0,3.079892192,34.805112,2822.146248,0.0,1.0,0.0,8.053558613
150.0,2.045701589,29.919168,2091.409889,1.0,0.0,0.0,3.050590384
149.0,0.160118107,18.9488064,2410.985374,1.0,0.0,0.0,2.196425076
159.0,0.385553515,22.317456,2696.236416,1.0,0.0,0.0,5.491062691
154.0,8.968881932,0.8132064,2903.480299,0.0,1.0,0.0,5.735109921
160.0,2.630835746,25.124664,2800.130544,0.0,1.0,0.0,6.101180767
149.0,0.855928802,18.5077608,2231.591066,1.0,0.0,0.0,3.172613999
160.0,9.422927894,2.1070824,2916.161198,0.0,1.0,0.0,8.66367669
160.0,9.194770932,1.9775424,2916.414182,0.0,1.0,0.0,7.687487767
159.0,1.97312681,18.08988,2697.49524,1.0,0.0,0.0,6.101180767
159.0,1.81436948,20.10156,2672.507736,1.0,0.0,0.0,5.124991845
159.0,1.746330625,13.027152,2713.798992,1.0,0.0,0.0,5.613086306
159.0,0.6123497,17.775936,2697.89148,1.0,0.0,0.0,4.514873768
160.0,3.760280747,31.421832,2828.897568,0.0,1.0,0.0,7.931534998
159.0,3.991612856,18.297144,2747.842104,1.0,0.0,0.0,3.904755691
149.0,3.802464838,44.6388744,2230.909912,1.0,0.0,0.0,6.345227998
160.0,5.121057857,42.507408,2788.252488,0.0,1.0,0.0,11.47021984
160.0,3.075356269,30.156912,2832.225984,0.0,1.0,0.0,8.297605844
160.0,3.764816671,18.083784,2750.426808,1.0,0.0,0.0,4.636897383
159.0,0.6123497,20.089368,2711.281344,1.0,0.0,0.0,5.613086306
159.0,2.404039561,19.824192,2743.998576,1.0,0.0,0.0,3.66070846
160.0,4.440669302,20.119848,2764.188528,1.0,0.0,0.0,6.83332246
154.0,10.33283419,0.7821168,2902.969971,0.0,1.0,0.0,7.809511382
149.0,2.275219328,34.7859096,2047.124278,1.0,0.0,0.0,3.41666123
160.0,6.259574706,46.091856,2786.521224,1.0,0.0,0.0,9.151771151
159.0,0.385553515,21.726144,2695.916376,1.0,0.0,0.0,4.270826537
150.0,2.427626364,24.5269512,2536.731223,1.0,0.0,0.0,5.613086306
149.0,2.489314927,40.0741896,2136.069185,1.0,0.0,0.0,3.41666123
129.0,12.36356723,2.2713696,2901.949594,0.0,1.0,0.0,5.857133537
159.0,2.948350405,19.830288,2646.956352,1.0,0.0,0.0,6.223204383
149.0,0.613710477,30.1639224,2468.517288,1.0,0.0,0.0,3.294637614
159.0,7.035217659,19.760184,2726.655456,1.0,0.0,0.0,8.785700305
159.0,0.15875733,20.10156,2712.503592,1.0,0.0,0.0,4.758920999
159.0,3.143395124,19.97964,2718.151536,1.0,0.0,0.0,6.955346075
159.0,2.26796185,20.107656,2670.07848,1.0,0.0,0.0,6.101180767
150.0,2.946082443,42.0566088,2149.658388,1.0,0.0,0.0,3.904755691
159.0,3.401942775,19.808952,2656.648992,1.0,0.0,0.0,6.223204383
149.0,3.927202739,37.0487448,2126.409912,1.0,0.0,0.0,4.026779307
159.0,0.15875733,16.27632,2715.002952,1.0,0.0,0.0,4.026779307
160.0,2.394967714,31.299912,2829.385248,0.0,1.0,0.0,3.66070846
159.0,2.494758035,19.821144,2646.642408,1.0,0.0,0.0,5.857133537
159.0,4.009756551,28.8036,2688.802344,1.0,0.0,0.0,8.541653074
159.0,2.26796185,20.93976,2664.784104,1.0,0.0,0.0,6.101180767
150.0,0.611896107,27.4054824,2416.456229,1.0,0.0,0.0,2.806543153
160.0,2.394967714,31.046928,2829.638232,0.0,1.0,0.0,3.66070846
149.0,2.715203927,40.0580352,2134.120117,1.0,0.0,0.0,3.66070846
150.0,3.115272397,44.9070984,2298.572086,1.0,0.0,0.0,5.491062691
100.0,4.213873117,8.47344,2771.872536,1.0,0.0,0.0,5.491062691
159.0,2.862167855,19.531584,2741.53884,1.0,0.0,0.0,4.148802922
160.0,3.755744824,34.811208,2821.62504,0.0,1.0,0.0,7.809511382
159.0,2.612692051,19.97964,2718.066192,1.0,0.0,0.0,6.589275229
149.0,2.200376587,27.1153128,2362.919922,1.0,0.0,0.0,4.026779307
149.0,0.840506662,34.4308176,2504.905836,1.0,0.0,0.0,4.392850153
160.0,3.533484562,23.18004,2802.645144,0.0,1.0,0.0,5.124991845
74.0,6.284068694,21.0086448,2385.070068,1.0,0.0,0.0,4.392850153
160.0,5.121057857,27.550872,2790.623832,0.0,1.0,0.0,10.61605454
160.0,6.26411063,30.163008,2754.803736,1.0,0.0,0.0,11.22617261
80.0,12.81262368,8.060436,2900.26001,0.0,1.0,0.0,7.321416921
159.0,2.42671918,18.95856,2720.809392,1.0,0.0,0.0,6.101180767
159.0,2.630835746,19.824192,2736.497448,1.0,0.0,0.0,3.904755691
160.0,3.306688377,29.91612,2812.255488,1.0,0.0,0.0,3.904755691
160.0,10.32920545,3.2052768,2915.279717,0.0,1.0,0.0,5.857133537
149.0,3.109829289,44.4410592,2374.164924,0.0,0.0,1.0,8.907723921
159.0,6.486370891,20.004024,2744.885544,1.0,0.0,0.0,4.148802922
149.0,1.523616771,44.6361312,2380.276164,0.0,0.0,1.0,5.002968229
160.0,2.177243376,6.894576,2745.906624,1.0,0.0,0.0,3.782732076
149.0,1.430630335,16.3153344,2197.553441,1.0,0.0,0.0,1.952377846
149.0,1.751320141,45.274992,2312.627328,0.0,0.0,1.0,7.809511382
160.0,10.3260303,1.7059656,2923.925369,0.0,1.0,0.0,7.07736969
159.0,2.857631931,19.821144,2739.240648,1.0,0.0,0.0,4.026779307
150.0,1.138970441,13.2560568,1915.443058,1.0,0.0,0.0,1.708330615
149.0,1.594830773,29.9139864,1973.942712,1.0,0.0,0.0,3.172613999
160.0,4.218409041,17.260824,2749.808064,1.0,0.0,0.0,7.07736969
159.0,1.90055203,19.775424,2717.55108,1.0,0.0,0.0,6.345227998
159.0,1.51953444,29.864304,2689.573488,1.0,0.0,0.0,5.491062691
159.0,1.514998516,22.335744,2685.909792,1.0,0.0,0.0,5.491062691
150.0,2.723822182,40.680132,2116.108138,1.0,0.0,0.0,3.66070846
160.0,5.765159023,29.919168,2810.109696,1.0,0.0,0.0,10.73807815
159.0,0.45359237,20.10156,2675.857488,1.0,0.0,0.0,3.904755691
159.0,3.17514659,17.608296,2643.685848,1.0,0.0,0.0,6.467251614
159.0,1.06594207,19.363944,2710.443144,1.0,0.0,0.0,5.735109921
129.0,11.46001123,1.56972,2901.810059,0.0,1.0,0.0,5.979157152
150.0,2.273858551,38.764464,2031.132946,1.0,0.0,0.0,3.41666123
160.0,6.259574706,46.088808,2786.993664,1.0,0.0,0.0,8.297605844
159.0,2.195387071,20.348448,2706.328344,1.0,0.0,0.0,6.345227998
150.0,2.567332814,40.2302472,2194.452406,1.0,0.0,0.0,3.782732076
160.0,5.347854042,34.293048,2818.482552,1.0,0.0,0.0,9.273794767
160.0,3.079892192,34.802064,2822.466288,0.0,1.0,0.0,8.053558613
150.0,3.182404068,38.7601968,2030.529746,1.0,0.0,0.0,4.514873768
160.0,4.672001411,40.849296,2782.918488,1.0,0.0,0.0,6.223204383
100.0,7.842612077,32.436816,2770.49484,1.0,0.0,0.0,3.41666123
159.0,2.72155422,19.830288,2646.941112,1.0,0.0,0.0,6.223204383
149.0,3.011853337,33.6977736,2199.72998,1.0,0.0,0.0,3.782732076
160.0,2.853096007,36.3474,2827.038288,0.0,1.0,0.0,8.419629459
160.0,2.857631931,9.49452,2745.129384,1.0,0.0,0.0,2.562495922
159.0,0.381017591,17.903952,2697.644592,1.0,0.0,0.0,4.392850153
149.0,2.274312143,34.3622376,2006.329541,1.0,0.0,0.0,3.538684845
159.0,3.306688377,19.586448,2718.834288,1.0,0.0,0.0,7.07736969
160.0,4.898797596,38.810184,2781.312192,1.0,0.0,0.0,6.589275229
160.0,3.079892192,33.80232,2813.474688,1.0,0.0,0.0,5.124991845
159.0,1.741794701,20.104608,2711.598336,1.0,0.0,0.0,6.223204383
160.0,5.574650227,29.83992,2793.220728,0.0,1.0,0.0,10.24998369
159.0,6.032778521,20.357592,2729.977776,1.0,0.0,0.0,6.467251614
160.0,2.172707452,21.464016,2800.923024,0.0,1.0,0.0,5.857133537
160.0,3.075356269,30.172152,2831.220144,0.0,1.0,0.0,7.931534998
159.0,1.514998516,21.332952,2685.617184,1.0,0.0,0.0,5.491062691
160.0,6.939963261,35.579304,2777.68812,1.0,0.0,0.0,5.979157152
150.0,2.502015513,40.253412,2062.112208,1.0,0.0,0.0,3.904755691
160.0,7.601754529,2.0092416,2920.938024,0.0,1.0,0.0,5.857133537
150.0,1.817998219,29.917644,2040.486648,1.0,0.0,0.0,2.928566768
150.0,0.8382387,31.0429656,2508.887743,1.0,0.0,0.0,4.758920999
100.0,5.574650227,28.236672,2774.298744,1.0,0.0,0.0,7.931534998
160.0,3.528948639,30.15996,2833.935912,0.0,1.0,0.0,8.419629459
149.0,1.820266181,34.4768424,1978.544278,1.0,0.0,0.0,3.294637614
159.0,0.385553515,13.2588,2682.852648,1.0,0.0,0.0,1.708330615
159.0,5.338782195,18.3642,2724.777888,1.0,0.0,0.0,4.880944614
159.0,5.60186577,25.837896,2693.679144,1.0,0.0,0.0,10.3720073
151.0,4.917394883,21.9340176,2585.802499,1.0,0.0,0.0,7.687487767
160.0,2.853096007,36.679632,2827.013904,0.0,1.0,0.0,8.419629459
159.0,1.292738255,13.066776,2710.074336,1.0,0.0,0.0,5.002968229
159.0,2.517437654,19.8882,2718.672744,1.0,0.0,0.0,5.735109921
160.0,3.315760225,21.406104,2751.895944,1.0,0.0,0.0,5.24701546
150.0,0.730737308,30.1383192,2483.949951,1.0,0.0,0.0,2.928566768
148.0,2.878950772,29.335476,2560.615961,1.0,0.0,0.0,5.24701546
150.0,1.293191847,35.0035368,2510.935999,1.0,0.0,0.0,4.148802922
149.0,1.967230109,29.7106848,2612.577046,1.0,0.0,0.0,5.979157152
159.0,2.72155422,19.812,2644.84104,1.0,0.0,0.0,5.857133537
150.0,2.499293959,23.847552,2060.889893,1.0,0.0,0.0,3.904755691
160.0,6.255038782,42.507408,2788.191528,0.0,1.0,0.0,13.05652684
160.0,4.667465487,21.07692,2789.992896,0.0,1.0,0.0,9.639865613
159.0,1.06594207,23.436072,2686.327368,1.0,0.0,0.0,5.491062691
159.0,2.494758035,19.824192,2646.048048,1.0,0.0,0.0,5.735109921
160.0,3.084428116,25.124664,2800.06044,0.0,1.0,0.0,6.711298844
149.0,1.811194333,23.862792,2127.555511,1.0,0.0,0.0,2.928566768
74.0,2.425358402,10.6865928,2520.440273,1.0,0.0,0.0,5.002968229
160.0,3.755744824,30.1752,2838.08424,0.0,1.0,0.0,9.517841997
160.0,2.848560084,33.05556,2827.955736,0.0,1.0,0.0,6.711298844
159.0,3.764816671,22.506432,2731.934592,1.0,0.0,0.0,5.857133537
159.0,0.45359237,20.098512,2678.920728,1.0,0.0,0.0,3.66070846
159.0,2.494758035,20.107656,2669.289048,1.0,0.0,0.0,6.223204383
159.0,3.62873896,19.775424,2661.083832,1.0,0.0,0.0,6.589275229
159.0,3.782960366,27.998928,2703.89604,1.0,0.0,0.0,8.053558613
160.0,9.650177672,3.2052768,2915.299224,0.0,1.0,0.0,5.613086306
161.0,2.630835746,6.81228,2746.104744,1.0,0.0,0.0,3.782732076
159.0,2.72155422,19.821144,2646.660696,1.0,0.0,0.0,5.857133537
74.0,2.898455244,10.5515664,2523.739428,1.0,0.0,0.0,4.636897383
159.0,3.62873896,17.117568,2643.539544,1.0,0.0,0.0,6.711298844
160.0,3.764816671,26.907744,2798.987544,0.0,1.0,0.0,8.66367669
106.0,10.33011263,4.9350168,2905.078366,0.0,1.0,0.0,9.639865613
160.0,7.615815892,14.237208,2804.17524,0.0,1.0,0.0,8.541653074
159.0,1.292738255,20.104608,2711.512992,1.0,0.0,0.0,5.613086306
159.0,2.948350405,19.260312,2644.149144,1.0,0.0,0.0,6.223204383
100.0,4.667465487,25.84704,2773.23804,1.0,0.0,0.0,6.101180767
160.0,4.440669302,30.1752,2837.556936,0.0,1.0,0.0,9.883912843
159.0,1.292738255,29.919168,2692.017984,1.0,0.0,0.0,5.369039075
150.0,1.137609664,25.0521216,1918.0302,1.0,0.0,0.0,2.684519538
160.0,6.182464003,29.830776,2811.651984,1.0,0.0,0.0,5.613086306
160.0,4.667465487,24.036528,2790.41352,0.0,1.0,0.0,10.61605454
159.0,3.855535145,19.790664,2659.879872,1.0,0.0,0.0,6.83332246
159.0,0.381017591,17.775936,2697.80004,1.0,0.0,0.0,4.392850153
160.0,4.667465487,46.101,2787.112536,0.0,1.0,0.0,8.297605844
160.0,9.195678117,3.2052768,2915.372071,0.0,1.0,0.0,6.101180767
160.0,9.649270487,4.340352,2915.246798,0.0,1.0,0.0,5.124991845
159.0,3.08896404,19.821144,2735.772024,1.0,0.0,0.0,5.002968229
159.0,2.948350405,19.808952,2651.004096,1.0,0.0,0.0,6.467251614
160.0,4.192554276,25.059132,2884.138301,0.0,1.0,0.0,9.273794767
160.0,6.032778521,33.39084,2770.034592,1.0,0.0,0.0,7.809511382
159.0,2.72155422,20.10156,2668.987296,1.0,0.0,0.0,6.345227998
159.0,3.991612856,19.821144,2743.654152,1.0,0.0,0.0,5.124991845
149.0,1.835688321,25.0646184,1923.73057,1.0,0.0,0.0,1.952377846
74.0,0.611442515,6.3498984,2521.771639,1.0,0.0,0.0,2.684519538
160.0,4.667465487,34.344864,2820.027888,0.0,1.0,0.0,9.395818382
150.0,1.984466619,45.271944,2273.178893,1.0,0.0,0.0,4.880944614
159.0,0.385553515,7.20852,2682.80388,1.0,0.0,0.0,1.708330615
159.0,2.948350405,19.818096,2648.459016,1.0,0.0,0.0,6.101180767
160.0,4.898797596,32.634936,2768.205792,1.0,0.0,0.0,6.589275229
159.0,4.672001411,23.234904,2733.086736,1.0,0.0,0.0,5.24701546
149.0,3.177414552,50.3014488,2103.976488,1.0,0.0,0.0,4.392850153
159.0,0.226796185,20.098512,2678.585448,1.0,0.0,0.0,3.172613999
159.0,2.26796185,20.945856,2664.573792,1.0,0.0,0.0,5.735109921
149.0,2.199469402,45.2954136,2347.98809,1.0,0.0,0.0,5.002968229
151.0,4.691505883,23.17242,2600.639893,1.0,0.0,0.0,7.931534998
160.0,4.218409041,34.110168,2760.454728,1.0,0.0,0.0,6.589275229
159.0,1.51953444,24.030432,2686.366992,1.0,0.0,0.0,5.491062691
159.0,1.968590886,29.882592,2689.750272,1.0,0.0,0.0,4.880944614
160.0,3.084428116,19.824192,2742.794616,1.0,0.0,0.0,4.514873768
160.0,9.418391971,1.6623792,2923.080463,0.0,1.0,0.0,8.175582228
100.0,6.935427337,8.662416,2771.549448,1.0,0.0,0.0,10.00593646
160.0,3.306688377,12.271248,2763.325944,1.0,0.0,0.0,3.782732076
160.0,6.913654904,20.8669128,2898.85435,0.0,1.0,0.0,6.711298844
159.0,5.805982336,16.209264,2748.16824,1.0,0.0,0.0,5.124991845
160.0,3.760280747,29.324808,2767.001832,1.0,0.0,0.0,4.758920999
159.0,4.08233133,19.79676,2661.678192,1.0,0.0,0.0,7.07736969
160.0,3.991612856,18.297144,2747.860392,1.0,0.0,0.0,3.904755691
159.0,1.746330625,20.860512,2685.449544,1.0,0.0,0.0,5.002968229
159.0,3.991612856,19.824192,2743.486512,1.0,0.0,0.0,5.369039075
150.0,3.106654142,30.0252384,2551.58687,1.0,0.0,0.0,6.345227998
159.0,0.45359237,20.10156,2676.308592,1.0,0.0,0.0,3.66070846
100.0,0.388728661,7.9177896,2360.702518,1.0,0.0,0.0,2.318448692
159.0,6.713167076,16.117824,2723.701944,1.0,0.0,0.0,6.345227998
150.0,1.821173366,8.9912952,2078.065745,1.0,0.0,0.0,3.050590384
160.0,7.374051159,2.1753576,2920.34275,0.0,1.0,0.0,7.07736969
159.0,6.26411063,16.233648,2724.250584,1.0,0.0,0.0,6.711298844
160.0,3.084428116,22.29612,2800.749288,0.0,1.0,0.0,6.711298844
149.0,1.594377181,30.1605696,1944.233246,1.0,0.0,0.0,3.050590384
74.0,0.610988922,5.1550824,2521.173926,1.0,0.0,0.0,2.074401461
159.0,0.839145885,19.595592,2712.729144,1.0,0.0,0.0,4.758920999
160.0,4.667465487,25.792176,2765.773488,1.0,0.0,0.0,8.785700305
155.0,9.197038894,6.7753992,2914.199951,0.0,1.0,0.0,8.785700305
158.0,6.486370891,20.004024,2744.940408,1.0,0.0,0.0,4.148802922
160.0,5.574650227,34.311336,2814.379944,1.0,0.0,0.0,8.541653074
150.0,4.679712481,34.7962728,2209.137365,1.0,0.0,0.0,4.026779307
159.0,2.494758035,19.79676,2658.971568,1.0,0.0,0.0,5.735109921
160.0,4.44974115,32.82696,2757.242136,1.0,0.0,0.0,5.979157152
160.0,1.941375344,15.59052,2803.45896,0.0,1.0,0.0,7.687487767
160.0,4.440669302,23.582376,2796.253488,0.0,1.0,0.0,8.907723921
160.0,4.218409041,34.119312,2760.71076,1.0,0.0,0.0,8.297605844
160.0,9.871077156,1.787652,2922.402893,0.0,1.0,0.0,6.83332246
160.0,4.431143863,30.1779432,2877.120586,0.0,1.0,0.0,10.12796007
159.0,4.222944965,16.419576,2728.892688,1.0,0.0,0.0,6.345227998
150.0,1.597552327,25.1179584,1912.859985,1.0,0.0,0.0,3.172613999
151.0,0.610988922,30.155388,2464.51374,1.0,0.0,0.0,3.538684845
160.0,1.270058636,22.003512,2762.457264,1.0,0.0,0.0,1.952377846
160.0,5.574650227,29.251656,2793.516384,0.0,1.0,0.0,10.24998369
160.0,3.08896404,28.190952,2753.797896,1.0,0.0,0.0,5.857133537
149.0,3.135684054,40.0534632,2324.16858,0.0,0.0,1.0,7.321416921
160.0,9.193863748,1.9775424,2916.462036,0.0,1.0,0.0,7.687487767
74.0,4.918302068,11.9920512,2524.789464,1.0,0.0,0.0,6.83332246
159.0,6.939963261,22.491192,2732.248536,1.0,0.0,0.0,6.711298844
149.0,2.272497774,40.0580352,2013.48999,1.0,0.0,0.0,3.538684845
148.0,2.721100628,42.0514272,2152.21627,1.0,0.0,0.0,4.026779307
159.0,2.041165665,20.10156,2671.28244,1.0,0.0,0.0,5.491062691
160.0,8.296204447,36.877752,2780.099088,1.0,0.0,0.0,9.029747536
159.0,1.06594207,19.909536,2710.674792,1.0,0.0,0.0,6.101180767
159.0,3.62873896,19.793712,2657.176296,1.0,0.0,0.0,6.345227998
100.0,6.481834967,9.0678,2771.244648,1.0,0.0,0.0,6.345227998
159.0,0.6123497,15.313152,2715.316896,1.0,0.0,0.0,4.392850153
150.0,2.877589995,22.331172,2617.875384,1.0,0.0,0.0,6.955346075
80.0,12.81307727,4.9024032,2900.719971,0.0,1.0,0.0,10.86010177
150.0,1.518173662,29.8575984,2459.148955,1.0,0.0,0.0,4.880944614
160.0,10.55464086,5.7704736,2915.051422,0.0,1.0,0.0,5.979157152
160.0,4.218409041,34.116264,2760.226128,1.0,0.0,0.0,6.589275229
150.0,3.104839773,28.6444944,2551.912397,1.0,0.0,0.0,5.613086306
150.0,1.986734581,43.354752,2258.250094,1.0,0.0,0.0,4.636897383
100.0,5.121057857,22.125432,2772.625392,1.0,0.0,0.0,7.321416921
160.0,3.079892192,34.795968,2825.22168,0.0,1.0,0.0,8.66367669
160.0,11.23684378,5.7704736,2915.106286,0.0,1.0,0.0,5.979157152
160.0,5.801446412,34.344864,2820.058368,0.0,1.0,0.0,9.395818382
159.0,0.385553515,13.301472,2721.714648,1.0,0.0,0.0,4.392850153
154.0,10.10785237,0.8132064,2903.424521,0.0,1.0,0.0,8.053558613
160.0,4.440669302,22.427184,2789.541792,0.0,1.0,0.0,8.419629459
160.0,3.538020486,23.158704,2752.475064,1.0,0.0,0.0,6.467251614
159.0,6.939963261,22.31136,2732.09004,1.0,0.0,0.0,6.711298844
159.0,0.6123497,14.50848,2683.620744,1.0,0.0,0.0,4.270826537
159.0,1.061406146,14.484096,2707.849296,1.0,0.0,0.0,5.613086306
